user_id,anime_id,rating
141,9,8
141,51,8
142,29,10
142,92,3
143,128,9
143,1236,5
143,823,7
143,29,9
143,92,7
143,165,8
143,25,9
144,10,7
144,41,8
144,957,1
144,287,8
144,166,10
144,102,10
144,33,10
144,508,7
144,490,7
144,26,9
144,21,9
144,90,7
144,398,10
144,615,7
144,9,8
144,8,9
144,479,6
144,446,9
144,502,5
144,12,9
144,662,1
144,248,10
144,2,10
144,160,8
144,212,9
144,19,10
144,11,10
145,41,8
145,1038,7
145,840,6
145,879,6
145,791,6
145,928,6
145,539,6
145,692,6
145,639,7
145,239,9
145,422,7
145,194,7
145,295,6
145,184,7
145,51,9
145,228,8
145,92,7
145,238,6
145,330,8
145,659,8
146,10,8
146,41,8
146,1038,7
146,90,7
146,840,7
146,879,7
146,791,7
146,928,8
146,539,8
146,692,8
146,639,8
146,239,7
146,422,8
146,194,8
146,295,8
146,9,9
146,13,10
146,51,10
146,29,8
146,8,9
146,228,9
146,502,7
146,44,9
146,238,9
146,330,7
146,662,5
146,2,9
146,214,6
146,165,7
146,27,9
146,16,9
146,237,2
146,530,5
146,25,10
146,294,6
146,371,5
146,233,6
146,705,5
146,143,8
146,363,6
146,221,7
146,255,9
146,47,9
146,11,9
147,1082,7
147,282,8
147,146,8
148,10,10
149,9,9
149,8,9
149,330,7
150,37,7
150,88,5
150,115,7
150,35,8
150,361,7
150,66,8
150,312,7
150,190,7
150,445,7
151,69,6
151,344,7
152,211,10
152,203,10
153,458,9
153,299,9
153,90,9
153,9,9
153,662,10
153,663,8
154,31,10
154,41,10
154,40,10
154,37,8
154,69,10
154,563,8
154,256,8
154,46,10
154,102,10
154,508,9
154,35,10
154,112,10
154,526,8
154,91,10
154,495,7
154,9,10
154,51,10
154,56,10
154,8,10
154,22,10
154,201,10
154,44,9
154,542,7
154,39,10
154,2,10
154,25,10
154,212,6
154,134,9
155,113,9
155,122,9
155,112,8
155,749,7
155,526,9
155,1422,9
155,1171,9
155,462,8
155,772,8
155,212,9
155,1244,9
155,350,8
155,628,7
155,283,9
155,1237,9
156,164,8
156,431,8
156,738,5
156,102,7
156,381,8
156,9,10
156,51,9
156,29,7
156,8,10
156,269,7
156,92,8
156,238,8
156,330,6
156,81,9
156,237,7
156,212,6
156,294,7
156,233,7
157,423,8
158,446,4
158,248,4
158,160,4
159,122,10
159,74,10
159,182,9
160,2,9
161,41,7
161,37,6
161,69,4
161,1038,4
161,1723,7
161,583,10
161,90,10
161,648,9
161,1236,5
161,70,9
161,29,10
161,882,9
161,502,8
161,12,10
161,953,6
161,568,8
162,10,6
162,40,6
162,9,8
162,8,8
162,2,9
162,23,9
163,10,10
163,304,8
163,164,9
163,458,9
163,299,10
163,431,8
163,1038,8
163,64,10
163,90,7
163,754,8
163,510,9
163,878,7
163,562,8
163,9,10
163,730,9
163,1200,8
163,223,10
163,494,9
163,8,10
163,319,8
163,446,9
163,95,8
163,157,8
163,269,9
163,211,7
163,1134,8
163,215,10
163,893,9
163,142,10
163,248,9
163,449,9
163,135,9
163,462,10
163,165,10
163,570,8
163,213,8
163,204,9
163,237,8
163,530,8
163,785,7
163,54,9
163,25,9
163,160,9
163,161,8
163,212,9
163,294,8
163,1405,6
163,233,8
163,939,6
163,315,8
163,181,9
163,363,9
163,950,7
163,696,8
163,487,7
163,221,8
163,255,7
163,286,8
163,109,8
163,169,10
163,11,10
163,640,7
163,1207,9
163,120,9
164,90,6
164,9,9
164,29,8
164,8,8
164,330,8
164,12,9
164,2,8
164,25,6
164,19,7
165,330,10
165,576,9
165,165,10
165,423,10
166,91,6
166,9,7
166,8,10
166,330,7
166,576,8
166,659,6
166,530,9
166,509,8
167,51,9
167,228,8
167,238,9
167,330,10
167,81,8
167,1127,8
168,13,10
168,1398,6
168,54,10
168,1470,5
169,90,7
169,685,7
169,9,8
169,502,7
169,12,7
169,959,6
169,214,7
169,363,6
169,1004,7
169,109,7
169,11,8
170,10,9
170,40,10
170,311,8
170,28,10
170,88,9
170,56,10
170,8,10
170,22,10
170,201,10
170,330,7
170,659,6
170,363,8
170,696,7
170,568,8
170,221,7
171,215,10
172,431,8
172,381,7
172,215,8
172,2,9
172,1171,7
172,27,9
172,16,9
172,283,7
172,1237,7
173,10,10
173,37,9
173,35,8
174,90,6
174,502,7
174,330,9
174,12,8
174,19,8
174,1375,7
175,10,8
175,41,8
175,291,6
175,634,7
175,647,6
175,268,8
175,957,7
175,304,5
175,164,7
175,850,8
175,308,7
175,356,7
175,1016,5
175,458,9
175,299,9
175,431,8
175,738,6
175,232,6
175,252,8
175,1038,6
175,64,8
175,508,5
175,958,7
175,101,7
175,406,7
175,478,7
175,822,8
175,1320,7
175,919,8
175,572,6
175,1413,8
175,1169,7
175,298,8
175,90,7
175,1422,8
175,176,8
175,754,7
175,691,7
175,450,7
175,840,6
175,879,7
175,791,6
175,928,8
175,539,6
175,692,7
175,639,8
175,239,8
175,422,6
175,194,8
175,295,7
175,7,8
175,878,9
175,687,8
175,538,8
175,677,8
175,562,8
175,9,10
175,799,8
175,13,6
175,223,10
175,51,6
175,945,6
175,8,10
175,1230,7
175,994,7
175,446,9
175,1003,7
175,699,7
175,157,8
175,269,10
175,502,8
175,211,6
175,1134,7
175,706,7
175,92,9
175,215,8
175,367,8
175,893,8
175,238,6
175,330,7
175,81,6
175,1362,7
175,142,8
175,1313,6
175,662,7
175,248,9
175,2,7
175,417,6
175,576,7
175,449,8
175,1377,7
175,713,6
175,1013,8
175,462,7
175,214,9
175,165,8
175,570,9
175,213,6
175,237,5
175,530,8
175,785,9
175,394,8
175,25,8
175,160,9
175,1602,7
175,294,10
175,371,8
175,423,6
175,233,7
175,681,8
175,338,7
175,939,8
175,283,8
175,315,8
175,181,9
175,363,9
175,339,7
175,950,9
175,110,7
175,1127,8
175,696,8
175,934,8
175,19,10
175,646,8
175,1041,8
175,255,7
175,1004,8
175,286,9
175,109,9
175,386,7
175,801,7
175,1441,9
175,169,8
175,11,9
175,611,7
175,640,8
175,894,8
175,1207,9
175,862,8
175,1599,7
175,464,8
175,1311,8
175,547,9
176,40,9
176,88,9
177,10,10
177,37,9
177,90,9
177,9,8
177,70,9
177,51,7
177,29,9
177,8,10
177,48,9
177,211,7
177,367,9
177,330,7
177,12,8
177,662,7
177,2,9
177,1171,9
177,165,8
177,16,7
177,25,9
177,233,8
177,283,8
177,181,7
177,363,7
177,110,8
177,19,8
177,255,8
177,286,8
177,109,8
177,619,9
177,11,9
177,640,7
178,69,7
178,99,8
178,70,8
179,7,9
179,29,10
179,3,9
179,152,8
179,25,10
179,6,9
180,164,5
180,90,4
180,9,10
180,269,9
180,502,3
180,211,7
180,92,5
180,449,9
180,214,10
180,237,8
180,25,7
180,461,8
180,354,8
180,233,5
180,696,8
181,118,10
181,425,10
181,90,10
181,176,10
181,9,10
181,13,10
181,618,10
181,53,10
181,58,10
181,502,10
181,92,10
181,44,10
181,389,10
181,12,10
181,2,10
181,165,10
181,27,10
181,16,10
181,196,10
181,261,10
181,25,10
181,294,10
181,285,10
181,283,10
181,315,10
181,134,10
181,181,10
181,363,10
181,110,10
181,741,10
181,568,10
181,255,10
181,274,10
181,286,10
181,801,10
181,11,10
181,640,10
181,107,10
181,464,10
181,140,10
181,219,10
182,10,9
182,31,9
182,40,9
182,28,10
182,37,8
182,69,8
182,129,7
182,73,8
182,144,8
182,341,8
182,93,9
182,948,7
182,167,6
182,875,6
182,1038,5
182,88,8
182,197,9
182,4,10
182,106,8
182,168,7
182,153,8
182,348,7
182,247,9
182,180,7
182,359,7
182,192,7
182,664,5
182,788,4
182,13,8
182,29,10
182,56,6
182,82,8
182,22,6
182,201,7
182,745,5
182,44,9
182,32,7
182,39,8
182,1608,7
183,10,8
183,41,7
183,563,8
183,304,8
183,232,7
183,943,6
183,919,5
183,91,7
183,9,8
183,764,6
183,978,6
183,53,7
183,786,5
183,8,8
183,58,7
183,137,8
183,2,8
183,1171,7
183,165,7
183,237,7
183,530,5
183,374,7
183,25,7
183,212,8
183,294,7
183,354,7
183,423,7
183,68,7
183,233,7
183,1087,7
183,181,8
183,363,8
183,1127,7
183,568,7
183,646,7
183,221,7
183,1041,7
183,255,7
184,1038,9
184,99,8
184,9,10
184,8,10
184,215,7
184,134,7
185,586,9
185,112,10
185,9,10
185,29,10
186,1038,6
186,9,8
186,51,9
186,8,9
186,238,8
186,81,8
186,2,9
186,165,8
186,27,8
186,212,8
186,134,7
186,181,8
186,363,8
186,568,7
186,221,9
187,10,9
187,31,8
187,41,10
187,1038,7
187,91,8
187,239,7
187,398,8
187,184,7
187,665,7
187,70,9
187,13,8
187,51,8
187,319,7
187,300,8
187,15,7
187,211,9
187,238,8
187,39,9
187,330,8
187,2,10
187,576,8
187,659,8
187,530,7
187,25,10
187,294,9
187,681,7
187,315,10
187,363,8
187,255,8
187,286,5
187,11,9
188,128,9
188,90,10
188,51,8
188,29,10
188,446,8
188,502,10
188,211,10
188,44,10
188,215,10
188,137,10
188,330,8
188,12,10
188,142,10
188,151,10
188,662,7
188,279,9
188,2,10
188,449,8
188,135,9
188,165,10
188,663,8
188,27,10
188,204,10
188,16,10
188,1590,5
188,237,10
188,883,9
188,461,10
188,212,10
188,294,10
188,68,10
188,285,10
188,939,8
188,315,10
188,181,9
188,363,9
188,696,7
188,568,9
188,19,9
188,221,8
188,485,10
188,274,7
188,11,9
188,640,9
188,145,8
188,464,9
188,34,9
189,446,9
189,314,6
189,248,7
189,530,5
189,160,9
189,294,8
189,371,5
189,628,7
189,315,8
189,143,8
189,363,9
189,696,10
189,19,10
189,47,8
189,274,7
189,109,7
189,169,9
189,11,10
189,1207,6
189,140,10
190,165,8
190,696,7
191,411,8
191,129,8
191,73,7
191,144,7
191,341,7
191,93,8
191,948,8
191,806,7
191,132,9
191,399,7
191,118,9
191,425,9
191,183,6
191,241,5
191,162,8
191,154,6
191,67,10
191,1525,6
191,1538,6
191,141,7
191,105,7
191,101,8
191,35,10
191,397,7
191,98,8
191,648,7
191,1070,7
191,86,7
191,553,6
191,229,7
191,190,8
191,552,7
191,9,10
191,967,6
191,192,7
191,236,7
191,457,7
191,477,7
191,227,9
191,324,7
191,618,9
191,53,7
191,8,10
191,886,6
191,524,7
191,983,7
191,95,7
191,58,7
191,157,8
191,1307,7
191,829,8
191,436,7
191,893,7
191,214,6
191,196,7
192,268,8
192,830,7
192,431,9
192,738,9
192,122,8
192,302,9
192,493,6
192,482,7
192,508,6
192,490,8
192,381,8
192,520,6
192,90,9
192,74,8
192,9,10
192,13,8
192,51,9
192,857,7
192,29,9
192,8,10
192,48,8
192,446,9
192,228,8
192,502,6
192,1134,8
192,92,9
192,314,8
192,215,9
192,238,9
192,12,10
192,49,9
192,142,9
192,248,9
192,2,10
192,576,7
192,449,9
192,182,8
192,165,10
192,16,10
192,237,8
192,530,9
192,25,8
192,160,9
192,212,9
192,294,9
192,371,9
192,681,5
192,315,7
192,181,6
192,363,6
192,696,6
192,19,8
192,11,8
192,640,7
193,256,8
193,122,7
193,128,5
193,7,8
193,665,7
193,497,7
193,9,7
193,70,7
193,29,6
193,278,6
193,1134,6
193,137,7
193,1313,8
193,165,4
194,10,10
194,41,9
194,40,8
194,311,7
194,28,9
194,90,8
194,9,7
194,56,8
194,8,7
194,22,8
194,201,8
194,502,8
194,211,8
194,1134,4
194,215,7
194,137,8
194,330,6
194,12,9
194,142,8
194,151,8
194,662,6
194,2,10
194,449,7
194,1171,7
194,659,6
194,165,7
194,204,9
194,203,7
194,237,7
194,530,7
194,23,10
194,25,10
194,294,6
194,371,8
194,68,7
194,628,5
194,939,6
194,315,6
194,143,9
194,696,6
194,934,8
194,19,10
194,109,8
194,619,9
194,11,9
195,13,10
195,363,7
196,37,7
196,1038,7
196,302,3
196,665,7
196,29,8
196,56,7
196,446,8
196,22,8
196,201,8
196,314,7
196,248,8
196,576,7
196,160,8
196,696,7
196,221,8
196,626,8
196,169,7
196,451,8
196,11,7
196,790,7
197,128,8
197,13,9
197,25,5
197,255,5
198,262,8
198,165,8
199,40,8
199,714,9
199,868,8
199,431,9
199,1094,8
199,88,6
199,381,9
199,90,8
199,51,8
199,29,9
199,446,10
199,633,8
199,502,9
199,211,8
199,314,10
199,215,9
199,893,9
199,137,8
199,375,9
199,238,9
199,12,9
199,235,9
199,142,9
199,544,8
199,151,9
199,662,8
199,279,8
199,248,10
199,2,9
199,576,8
199,449,9
199,1377,8
199,837,9
199,208,8
199,135,9
199,385,9
199,165,8
199,27,9
199,771,9
199,204,9
199,16,10
199,203,9
199,237,9
199,530,9
199,729,9
199,54,10
199,320,9
199,160,10
199,161,10
199,1315,7
199,294,8
199,371,8
199,68,9
199,939,7
199,509,8
199,315,8
199,363,8
199,696,8
199,741,8
199,1121,8
199,801,8
199,619,8
199,169,9
199,11,10
199,427,8
200,40,10
